,country_name,indicator_name,year,value,hdi
15983,Chile,Mobile cellular subscriptions (per 100 people),1990,0.104869268,0.703
16218,Chile,Access to electricity (% of population),1990,92.257427,0.703
16275,Chile,Individuals using the Internet (% of population),1990,0.0,0.703
16674,China,Mobile cellular subscriptions (per 100 people),1990,0.001556568,0.501
16919,China,Access to electricity (% of population),1990,93.2447967529297,0.501
16949,China,Individuals using the Internet (% of population),1990,0.0,0.501
17345,Colombia,Mobile cellular subscriptions (per 100 people),1990,0.0,0.6
17574,Colombia,Access to electricity (% of population),1990,89.9,0.6
17630,Colombia,Individuals using the Internet (% of population),1990,0.0,0.6
18575,Costa Rica,Mobile cellular subscriptions (per 100 people),1990,0.0,0.655
18888,Costa Rica,Individuals using the Internet (% of population),1990,0.0,0.655
19299,Cuba,Mobile cellular subscriptions (per 100 people),1990,0.0,0.676
19544,Cuba,Individuals using the Internet (% of population),1990,0.0,0.676
19829,Cyprus,Mobile cellular subscriptions (per 100 people),1990,0.544701415,0.731
20066,Cyprus,Access to electricity (% of population),1990,100.0,0.731
20121,Cyprus,Individuals using the Internet (% of population),1990,0.0,0.731
20503,Denmark,Mobile cellular subscriptions (per 100 people),1990,2.883032183,0.799
20723,Denmark,Access to electricity (% of population),1990,100.0,0.799
20781,Denmark,Individuals using the Internet (% of population),1990,0.09727726800000001,0.799
21588,Dominican Republic,Mobile cellular subscriptions (per 100 people),1990,0.044382178,0.593
21833,Dominican Republic,Individuals using the Internet (% of population),1990,0.0,0.593
22225,Ecuador,Mobile cellular subscriptions (per 100 people),1990,0.0,0.642
22504,Ecuador,Individuals using the Internet (% of population),1990,0.0,0.642
22873,El Salvador,Mobile cellular subscriptions (per 100 people),1990,0.0,0.529
23139,El Salvador,Individuals using the Internet (% of population),1990,0.0,0.529
24384,Fiji,Mobile cellular subscriptions (per 100 people),1990,0.0,0.64
24592,Fiji,Individuals using the Internet (% of population),1990,0.0,0.64
24943,Finland,Mobile cellular subscriptions (per 100 people),1990,5.161339908,0.784
25158,Finland,Access to electricity (% of population),1990,100.0,0.784
25215,Finland,Individuals using the Internet (% of population),1990,0.40108767,0.784
25622,France,Mobile cellular subscriptions (per 100 people),1990,0.49976309799999996,0.78
25836,France,Access to electricity (% of population),1990,100.0,0.78
25894,France,Individuals using the Internet (% of population),1990,0.052777862,0.78
26300,Gabon,Mobile cellular subscriptions (per 100 people),1990,0.0,0.619
26540,Gabon,Individuals using the Internet (% of population),1990,0.0,0.619
26865,Germany,Mobile cellular subscriptions (per 100 people),1990,0.344839041,0.801
27035,Germany,Access to electricity (% of population),1990,100.0,0.801
27087,Germany,Individuals using the Internet (% of population),1990,0.125892223,0.801
27458,Ghana,Mobile cellular subscriptions (per 100 people),1990,0.0,0.454
27706,Ghana,Individuals using the Internet (% of population),1990,0.0,0.454
28059,Greece,Mobile cellular subscriptions (per 100 people),1990,0.0,0.753
28267,Greece,Access to electricity (% of population),1990,100.0,0.753
28321,Greece,Individuals using the Internet (% of population),1990,0.0,0.753
28690,Guatemala,Mobile cellular subscriptions (per 100 people),1990,0.003162845,0.477
28957,Guatemala,Individuals using the Internet (% of population),1990,0.0,0.477
29331,Guinea,Mobile cellular subscriptions (per 100 people),1990,0.0,0.278
29588,Guinea,Individuals using the Internet (% of population),1990,0.0,0.278
30413,Guyana,Mobile cellular subscriptions (per 100 people),1990,0.0,0.537
30598,Guyana,Individuals using the Internet (% of population),1990,0.0,0.537
30898,Haiti,Mobile cellular subscriptions (per 100 people),1990,0.0,0.412
31145,Haiti,Individuals using the Internet (% of population),1990,0.0,0.412
31486,Honduras,Mobile cellular subscriptions (per 100 people),1990,0.0,0.508
31758,Honduras,Individuals using the Internet (% of population),1990,0.0,0.508
32142,India,Mobile cellular subscriptions (per 100 people),1990,0.0,0.431
32428,India,Individuals using the Internet (% of population),1990,0.0,0.431
32877,Indonesia,Mobile cellular subscriptions (per 100 people),1990,0.009975007,0.525
33175,Indonesia,Individuals using the Internet (% of population),1990,0.0,0.525
33591,Iraq,Mobile cellular subscriptions (per 100 people),1990,0.0,0.574
33756,Iraq,Individuals using the Internet (% of population),1990,0.0,0.574
33991,Ireland,Mobile cellular subscriptions (per 100 people),1990,0.712071173,0.764
34170,Ireland,Access to electricity (% of population),1990,100.0,0.764
34216,Ireland,Individuals using the Internet (% of population),1990,0.0,0.764
34562,Israel,Mobile cellular subscriptions (per 100 people),1990,0.34259871,0.792
34789,Israel,Access to electricity (% of population),1990,100.0,0.792
34847,Israel,Individuals using the Internet (% of population),1990,0.110773866,0.792
35218,Italy,Mobile cellular subscriptions (per 100 people),1990,0.46627208600000003,0.769
35436,Italy,Access to electricity (% of population),1990,100.0,0.769
35489,Italy,Individuals using the Internet (% of population),1990,0.017544562,0.769
35868,Jamaica,Mobile cellular subscriptions (per 100 people),1990,0.0,0.641
36105,Jamaica,Access to electricity (% of population),1990,70.334586,0.641
36136,Jamaica,Individuals using the Internet (% of population),1990,0.0,0.641
36521,Japan,Mobile cellular subscriptions (per 100 people),1990,0.697222061,0.816
36695,Japan,Access to electricity (% of population),1990,100.0,0.816
36748,Japan,Individuals using the Internet (% of population),1990,0.020293683,0.816
37128,Jordan,Mobile cellular subscriptions (per 100 people),1990,0.040354582,0.616
37365,Jordan,Access to electricity (% of population),1990,96.8,0.616
37420,Jordan,Individuals using the Internet (% of population),1990,0.0,0.616
37842,Kenya,Mobile cellular subscriptions (per 100 people),1990,0.0,0.467
38114,Kenya,Individuals using the Internet (% of population),1990,0.0,0.467
38889,Kuwait,Mobile cellular subscriptions (per 100 people),1990,0.989574981,0.712
39091,Kuwait,Access to electricity (% of population),1990,100.0,0.712
39116,Kuwait,Individuals using the Internet (% of population),1990,0.0,0.712
39846,Lesotho,Mobile cellular subscriptions (per 100 people),1990,0.0,0.488
40097,Lesotho,Individuals using the Internet (% of population),1990,0.0,0.488
40364,Luxembourg,Mobile cellular subscriptions (per 100 people),1990,0.21582488800000002,0.791
40500,Luxembourg,Access to electricity (% of population),1990,100.0,0.791
40547,Luxembourg,Individuals using the Internet (% of population),1990,0.0,0.791
41546,Malawi,Mobile cellular subscriptions (per 100 people),1990,0.0,0.303
41809,Malawi,Individuals using the Internet (% of population),1990,0.0,0.303
42165,Malaysia,Mobile cellular subscriptions (per 100 people),1990,0.480426209,0.644
42460,Malaysia,Individuals using the Internet (% of population),1990,0.0,0.644
43225,Mali,Mobile cellular subscriptions (per 100 people),1990,0.0,0.231
43497,Mali,Individuals using the Internet (% of population),1990,0.0,0.231
43819,Mauritania,Mobile cellular subscriptions (per 100 people),1990,0.0,0.378
44101,Mauritania,Individuals using the Internet (% of population),1990,0.0,0.378
44485,Mauritius,Mobile cellular subscriptions (per 100 people),1990,0.208359378,0.62
44791,Mauritius,Individuals using the Internet (% of population),1990,0.0,0.62
45240,Mexico,Mobile cellular subscriptions (per 100 people),1990,0.076153937,0.652
45545,Mexico,Individuals using the Internet (% of population),1990,0.0,0.652
45961,Mongolia,Mobile cellular subscriptions (per 100 people),1990,0.0,0.583
46159,Mongolia,Individuals using the Internet (% of population),1990,0.0,0.583
46494,Morocco,Mobile cellular subscriptions (per 100 people),1990,0.003644065,0.458
46815,Morocco,Individuals using the Internet (% of population),1990,0.0,0.458
47204,Mozambique,Mobile cellular subscriptions (per 100 people),1990,0.0,0.217
47430,Mozambique,Individuals using the Internet (% of population),1990,0.0,0.217
47669,Namibia,Mobile cellular subscriptions (per 100 people),1990,0.0,0.579
47904,Namibia,Individuals using the Internet (% of population),1990,0.0,0.579
48227,Nepal,Mobile cellular subscriptions (per 100 people),1990,0.0,0.38
48466,Nepal,Individuals using the Internet (% of population),1990,0.0,0.38
48833,Netherlands,Mobile cellular subscriptions (per 100 people),1990,0.527882627,0.83
49053,Netherlands,Access to electricity (% of population),1990,100.0,0.83
49109,Netherlands,Individuals using the Internet (% of population),1990,0.33438694199999996,0.83
49507,New Zealand,Mobile cellular subscriptions (per 100 people),1990,1.592032422,0.82
49699,New Zealand,Access to electricity (% of population),1990,100.0,0.82
49749,New Zealand,Individuals using the Internet (% of population),1990,0.0,0.82
50053,Nicaragua,Mobile cellular subscriptions (per 100 people),1990,0.0,0.494
50334,Nicaragua,Individuals using the Internet (% of population),1990,0.0,0.494
50686,Niger,Mobile cellular subscriptions (per 100 people),1990,0.0,0.213
50934,Niger,Individuals using the Internet (% of population),1990,0.0,0.213
51974,Norway,Mobile cellular subscriptions (per 100 people),1990,4.6342075,0.85
52193,Norway,Access to electricity (% of population),1990,100.0,0.85
52251,Norway,Individuals using the Internet (% of population),1990,0.707299448,0.85
53195,Pakistan,Mobile cellular subscriptions (per 100 people),1990,0.001857909,0.404
53498,Pakistan,Individuals using the Internet (% of population),1990,0.0,0.404
53900,Panama,Mobile cellular subscriptions (per 100 people),1990,0.0,0.659
54143,Panama,Access to electricity (% of population),1990,70.19,0.659
54198,Panama,Individuals using the Internet (% of population),1990,0.0,0.659
54528,Papua New Guinea,Mobile cellular subscriptions (per 100 people),1990,0.0,0.377
54797,Papua New Guinea,Individuals using the Internet (% of population),1990,0.0,0.377
55191,Peru,Mobile cellular subscriptions (per 100 people),1990,0.007475727,0.613
55475,Peru,Individuals using the Internet (% of population),1990,0.0,0.613
55895,Philippines,Mobile cellular subscriptions (per 100 people),1990,0.0,0.59
56202,Philippines,Individuals using the Internet (% of population),1990,0.0,0.59
56639,Portugal,Mobile cellular subscriptions (per 100 people),1990,0.06568732599999999,0.711
56838,Portugal,Access to electricity (% of population),1990,100.0,0.711
56895,Portugal,Individuals using the Internet (% of population),1990,0.0,0.711
57246,Qatar,Mobile cellular subscriptions (per 100 people),1990,0.80016293,0.757
57431,Qatar,Access to electricity (% of population),1990,100.0,0.757
57447,Qatar,Individuals using the Internet (% of population),1990,0.0,0.757
57689,Romania,Mobile cellular subscriptions (per 100 people),1990,0.0,0.701
57885,Romania,Access to electricity (% of population),1990,100.0,0.701
57935,Romania,Individuals using the Internet (% of population),1990,0.0,0.701
58302,Rwanda,Mobile cellular subscriptions (per 100 people),1990,0.0,0.245
58553,Rwanda,Individuals using the Internet (% of population),1990,0.0,0.245
58862,Samoa,Mobile cellular subscriptions (per 100 people),1990,0.0,0.621
59052,Samoa,Individuals using the Internet (% of population),1990,0.0,0.621
59335,Saudi Arabia,Mobile cellular subscriptions (per 100 people),1990,0.09148205400000001,0.698
59529,Saudi Arabia,Individuals using the Internet (% of population),1990,0.0,0.698
59834,Senegal,Mobile cellular subscriptions (per 100 people),1990,0.0,0.377
60118,Senegal,Individuals using the Internet (% of population),1990,0.0,0.377
60929,Sierra Leone,Mobile cellular subscriptions (per 100 people),1990,0.0,0.27
61181,Sierra Leone,Individuals using the Internet (% of population),1990,0.0,0.27
61521,Singapore,Mobile cellular subscriptions (per 100 people),1990,1.7168464559999999,0.718
61718,Singapore,Access to electricity (% of population),1990,100.0,0.718
61772,Singapore,Individuals using the Internet (% of population),1990,0.0,0.718
62596,South Africa,Mobile cellular subscriptions (per 100 people),1990,0.015434568999999999,0.625
62843,South Africa,Individuals using the Internet (% of population),1990,0.0,0.625
63283,Spain,Mobile cellular subscriptions (per 100 people),1990,0.139531829,0.754
63498,Spain,Access to electricity (% of population),1990,100.0,0.754
63554,Spain,Individuals using the Internet (% of population),1990,0.012873563999999999,0.754
63913,Sri Lanka,Mobile cellular subscriptions (per 100 people),1990,0.005829466,0.625
64216,Sri Lanka,Individuals using the Internet (% of population),1990,0.0,0.625
65084,Sweden,Mobile cellular subscriptions (per 100 people),1990,5.383206822999999,0.816
65298,Sweden,Access to electricity (% of population),1990,100.0,0.816
65356,Sweden,Individuals using the Internet (% of population),1990,0.5841920660000001,0.816
65770,Switzerland,Mobile cellular subscriptions (per 100 people),1990,1.879595387,0.832
65982,Switzerland,Access to electricity (% of population),1990,100.0,0.832
66040,Switzerland,Individuals using the Internet (% of population),1990,0.595714223,0.832
66432,Syrian Arab Republic,Mobile cellular subscriptions (per 100 people),1990,0.0,0.558
66704,Syrian Arab Republic,Individuals using the Internet (% of population),1990,0.0,0.558
67055,Thailand,Mobile cellular subscriptions (per 100 people),1990,0.111783995,0.574
67350,Thailand,Individuals using the Internet (% of population),1990,0.0,0.574
67793,Togo,Mobile cellular subscriptions (per 100 people),1990,0.0,0.405
68091,Togo,Individuals using the Internet (% of population),1990,0.0,0.405
68416,Tonga,Mobile cellular subscriptions (per 100 people),1990,0.0,0.645
68662,Tonga,Individuals using the Internet (% of population),1990,0.0,0.645
68983,Trinidad and Tobago,Mobile cellular subscriptions (per 100 people),1990,0.0,0.667
69210,Trinidad and Tobago,Individuals using the Internet (% of population),1990,0.0,0.667
69526,Tunisia,Mobile cellular subscriptions (per 100 people),1990,0.011562032,0.569
69835,Tunisia,Individuals using the Internet (% of population),1990,0.0,0.569
70300,Turkey,Mobile cellular subscriptions (per 100 people),1990,0.058991027,0.579
70617,Turkey,Individuals using the Internet (% of population),1990,0.0,0.579
70992,Uganda,Mobile cellular subscriptions (per 100 people),1990,0.0,0.312
71244,Uganda,Individuals using the Internet (% of population),1990,0.0,0.312
71588,United Kingdom,Mobile cellular subscriptions (per 100 people),1990,1.949788876,0.775
71797,United Kingdom,Access to electricity (% of population),1990,100.0,0.775
71856,United Kingdom,Individuals using the Internet (% of population),1990,0.087355319,0.775
72255,United States,Mobile cellular subscriptions (per 100 people),1990,2.095449994,0.86
72451,United States,Access to electricity (% of population),1990,100.0,0.86
72509,United States,Individuals using the Internet (% of population),1990,0.784728502,0.86
72924,Uruguay,Mobile cellular subscriptions (per 100 people),1990,0.0,0.692
73158,Uruguay,Access to electricity (% of population),1990,97.1604461669922,0.692
73213,Uruguay,Individuals using the Internet (% of population),1990,0.0,0.692
74093,Zambia,Mobile cellular subscriptions (per 100 people),1990,0.0,0.424
74292,Zambia,Access to electricity (% of population),1990,13.9,0.424
74319,Zambia,Individuals using the Internet (% of population),1990,0.0,0.424
74696,Zimbabwe,Mobile cellular subscriptions (per 100 people),1990,0.0,0.498
74948,Zimbabwe,Individuals using the Internet (% of population),1990,0.0,0.498
75320,South Asia,Mobile cellular subscriptions (per 100 people),1991,0.0008889613152259759,0.447
75903,Sub-Saharan Africa,Mobile cellular subscriptions (per 100 people),1991,0.00183301929360613,0.404
76438,World,Mobile cellular subscriptions (per 100 people),1991,0.301527886323967,0.601
76944,Albania,Mobile cellular subscriptions (per 100 people),1991,0.0,0.625
77128,Albania,Access to electricity (% of population),1991,100.0,0.625
77497,Algeria,Mobile cellular subscriptions (per 100 people),1991,0.01810952,0.582
78667,Argentina,Mobile cellular subscriptions (per 100 people),1991,0.07557665,0.714
79390,Australia,Mobile cellular subscriptions (per 100 people),1991,1.695589799,0.867
79577,Australia,Access to electricity (% of population),1991,100.0,0.867
79634,Australia,Individuals using the Internet (% of population),1991,1.097203891,0.867
80070,Austria,Mobile cellular subscriptions (per 100 people),1991,1.4847091119999998,0.799
80234,Austria,Access to electricity (% of population),1991,100.0,0.799
80287,Austria,Individuals using the Internet (% of population),1991,0.259081553,0.799
80697,Bahrain,Mobile cellular subscriptions (per 100 people),1991,1.442639674,0.755
81307,Bangladesh,Mobile cellular subscriptions (per 100 people),1991,0.0,0.395
81508,Bangladesh,Access to electricity (% of population),1991,14.29,0.395
81972,Barbados,Mobile cellular subscriptions (per 100 people),1991,0.185563468,0.733
82467,Belgium,Mobile cellular subscriptions (per 100 people),1991,0.512179707,0.81
82628,Belgium,Access to electricity (% of population),1991,100.0,0.81
82679,Belgium,Individuals using the Internet (% of population),1991,0.020072645,0.81
83008,Belize,Mobile cellular subscriptions (per 100 people),1991,0.0,0.618
83203,Belize,Access to electricity (% of population),1991,67.0,0.618
83691,Benin,Mobile cellular subscriptions (per 100 people),1991,0.0,0.354
84807,Botswana,Mobile cellular subscriptions (per 100 people),1991,0.0,0.576
85042,Botswana,Access to electricity (% of population),1991,10.1,0.576
85097,Botswana,Individuals using the Internet (% of population),1991,0.0,0.576
85551,Brazil,Mobile cellular subscriptions (per 100 people),1991,0.004418126,0.62
85754,Brazil,Access to electricity (% of population),1991,90.1516571044922,0.62
85814,Brazil,Individuals using the Internet (% of population),1991,0.003288171,0.62
86262,Brunei Darussalam,Mobile cellular subscriptions (per 100 people),1991,1.13632095,0.773
86440,Brunei Darussalam,Access to electricity (% of population),1991,100.0,0.773
86817,Bulgaria,Mobile cellular subscriptions (per 100 people),1991,0.0,0.691
86997,Bulgaria,Access to electricity (% of population),1991,100.0,0.691
88061,Burundi,Mobile cellular subscriptions (per 100 people),1991,0.0,0.298
88300,Burundi,Individuals using the Internet (% of population),1991,0.0,0.298
89236,Cameroon,Mobile cellular subscriptions (per 100 people),1991,0.0,0.442
89454,Cameroon,Access to electricity (% of population),1991,29.0,0.442
89982,Canada,Mobile cellular subscriptions (per 100 people),1991,2.781872012,0.853
90165,Canada,Access to electricity (% of population),1991,100.0,0.853
90223,Canada,Individuals using the Internet (% of population),1991,0.570385926,0.853
90655,Central African Republic,Mobile cellular subscriptions (per 100 people),1991,0.0,0.314
91826,Chile,Mobile cellular subscriptions (per 100 people),1991,0.26776813,0.712
92047,Chile,Access to electricity (% of population),1991,94.6276092529297,0.712
92514,China,Mobile cellular subscriptions (per 100 people),1991,0.00398559,0.509
92735,China,Access to electricity (% of population),1991,93.5757827758789,0.509
93161,Colombia,Mobile cellular subscriptions (per 100 people),1991,0.0,0.603
93397,Colombia,Access to electricity (% of population),1991,90.9147720336914,0.603
94456,Costa Rica,Mobile cellular subscriptions (per 100 people),1991,0.0,0.661
95206,Cuba,Mobile cellular subscriptions (per 100 people),1991,0.0,0.67
95747,Cyprus,Mobile cellular subscriptions (per 100 people),1991,0.8624978990000001,0.733
95967,Cyprus,Access to electricity (% of population),1991,100.0,0.733
96436,Denmark,Mobile cellular subscriptions (per 100 people),1991,3.4131161989999996,0.804
96629,Denmark,Access to electricity (% of population),1991,100.0,0.804
96687,Denmark,Individuals using the Internet (% of population),1991,0.194056515,0.804
97509,Dominican Republic,Mobile cellular subscriptions (per 100 people),1991,0.077093324,0.597
97693,Dominican Republic,Access to electricity (% of population),1991,78.2,0.597
98199,Ecuador,Mobile cellular subscriptions (per 100 people),1991,0.0,0.645
98854,El Salvador,Mobile cellular subscriptions (per 100 people),1991,0.0,0.533
99085,El Salvador,Access to electricity (% of population),1991,69.60788000000001,0.533
100489,Fiji,Mobile cellular subscriptions (per 100 people),1991,0.0,0.645
101095,Finland,Mobile cellular subscriptions (per 100 people),1991,6.358419047000001,0.787
101293,Finland,Access to electricity (% of population),1991,100.0,0.787
101351,Finland,Individuals using the Internet (% of population),1991,1.3974393319999998,0.787
101786,France,Mobile cellular subscriptions (per 100 people),1991,0.658893631,0.79
101981,France,Access to electricity (% of population),1991,100.0,0.79
102039,France,Individuals using the Internet (% of population),1991,0.140113895,0.79
102473,Gabon,Mobile cellular subscriptions (per 100 people),1991,0.0,0.623
103072,Germany,Mobile cellular subscriptions (per 100 people),1991,0.669575304,0.809
103238,Germany,Access to electricity (% of population),1991,100.0,0.809
103294,Germany,Individuals using the Internet (% of population),1991,0.250274153,0.809
103729,Ghana,Mobile cellular subscriptions (per 100 people),1991,0.0,0.459
104373,Greece,Mobile cellular subscriptions (per 100 people),1991,0.0,0.763
104566,Greece,Access to electricity (% of population),1991,100.0,0.763
104618,Greece,Individuals using the Internet (% of population),1991,0.048788803,0.763
104992,Guatemala,Mobile cellular subscriptions (per 100 people),1991,0.012875306000000001,0.484
105663,Guinea,Mobile cellular subscriptions (per 100 people),1991,0.0,0.283
106823,Guyana,Mobile cellular subscriptions (per 100 people),1991,0.0,0.533
107351,Haiti,Mobile cellular subscriptions (per 100 people),1991,0.0,0.416
107959,Honduras,Mobile cellular subscriptions (per 100 people),1991,0.0,0.507
108196,Honduras,Access to electricity (% of population),1991,54.781937,0.507
108675,India,Mobile cellular subscriptions (per 100 people),1991,0.0,0.436
109401,Indonesia,Mobile cellular subscriptions (per 100 people),1991,0.01328769,0.53
109624,Indonesia,Access to electricity (% of population),1991,48.9,0.53
110105,Ireland,Mobile cellular subscriptions (per 100 people),1991,0.90968272,0.767
110271,Ireland,Access to electricity (% of population),1991,100.0,0.767
110317,Ireland,Individuals using the Internet (% of population),1991,0.056796044000000004,0.767
110707,Israel,Mobile cellular subscriptions (per 100 people),1991,0.501165537,0.8
110912,Israel,Access to electricity (% of population),1991,100.0,0.8
110970,Israel,Individuals using the Internet (% of population),1991,0.2146241,0.8
111370,Italy,Mobile cellular subscriptions (per 100 people),1991,0.994953188,0.774
111569,Italy,Access to electricity (% of population),1991,100.0,0.774
111622,Italy,Individuals using the Internet (% of population),1991,0.035063256,0.774
112042,Jamaica,Mobile cellular subscriptions (per 100 people),1991,0.100314266,0.646
112260,Jamaica,Access to electricity (% of population),1991,76.6681900024414,0.646
112704,Japan,Mobile cellular subscriptions (per 100 people),1991,1.103106152,0.821
112860,Japan,Access to electricity (% of population),1991,100.0,0.821
112912,Japan,Individuals using the Internet (% of population),1991,0.040438041,0.821
113304,Jordan,Mobile cellular subscriptions (per 100 people),1991,0.03887785,0.627
113525,Jordan,Access to electricity (% of population),1991,97.4415817260742,0.627
114008,Kenya,Mobile cellular subscriptions (per 100 people),1991,0.0,0.465
115049,Kuwait,Mobile cellular subscriptions (per 100 people),1991,2.116875138,0.673
115224,Kuwait,Access to electricity (% of population),1991,100.0,0.673
116056,Lesotho,Mobile cellular subscriptions (per 100 people),1991,0.0,0.487
116651,Luxembourg,Mobile cellular subscriptions (per 100 people),1991,0.29480887899999997,0.798
116774,Luxembourg,Access to electricity (% of population),1991,100.0,0.798
117852,Malawi,Mobile cellular subscriptions (per 100 people),1991,0.0,0.31
118493,Malaysia,Mobile cellular subscriptions (per 100 people),1991,0.7019462320000001,0.652
119573,Mali,Mobile cellular subscriptions (per 100 people),1991,0.0,0.238
120190,Mauritania,Mobile cellular subscriptions (per 100 people),1991,0.0,0.383
120856,Mauritius,Mobile cellular subscriptions (per 100 people),1991,0.233986217,0.627
121605,Mexico,Mobile cellular subscriptions (per 100 people),1991,0.188157016,0.655
121896,Mexico,Individuals using the Internet (% of population),1991,0.005880695,0.655
122375,Mongolia,Mobile cellular subscriptions (per 100 people),1991,0.0,0.575
122945,Morocco,Mobile cellular subscriptions (per 100 people),1991,0.0059381469999999995,0.464
123683,Mozambique,Mobile cellular subscriptions (per 100 people),1991,0.0,0.22
124266,Namibia,Mobile cellular subscriptions (per 100 people),1991,0.0,0.582
124909,Nepal,Mobile cellular subscriptions (per 100 people),1991,0.0,0.388
125157,Nepal,Individuals using the Internet (% of population),1991,0.0,0.388
125560,Netherlands,Mobile cellular subscriptions (per 100 people),1991,0.7633831520000001,0.834
125762,Netherlands,Access to electricity (% of population),1991,100.0,0.834
125817,Netherlands,Individuals using the Internet (% of population),1991,0.531496128,0.834
126258,New Zealand,Mobile cellular subscriptions (per 100 people),1991,2.097981237,0.821
126432,New Zealand,Access to electricity (% of population),1991,100.0,0.821
126832,Nicaragua,Mobile cellular subscriptions (per 100 people),1991,0.0,0.491
127486,Niger,Mobile cellular subscriptions (per 100 people),1991,0.0,0.217
128775,Norway,Mobile cellular subscriptions (per 100 people),1991,5.490680227,0.856
128974,Norway,Access to electricity (% of population),1991,100.0,0.856
129032,Norway,Individuals using the Internet (% of population),1991,1.4073951580000001,0.856
130020,Pakistan,Mobile cellular subscriptions (per 100 people),1991,0.007672959,0.409
130730,Panama,Mobile cellular subscriptions (per 100 people),1991,0.0,0.665
130931,Panama,Access to electricity (% of population),1991,72.4273681640625,0.665
131349,Papua New Guinea,Mobile cellular subscriptions (per 100 people),1991,0.0,0.386
132025,Peru,Mobile cellular subscriptions (per 100 people),1991,0.025308162000000002,0.619
132770,Philippines,Mobile cellular subscriptions (per 100 people),1991,0.054527014000000006,0.593
133445,Poland,Mobile cellular subscriptions (per 100 people),1991,0.0,0.711
133609,Poland,Access to electricity (% of population),1991,100.0,0.711
133631,Poland,Individuals using the Internet (% of population),1991,0.005229468,0.711
133943,Portugal,Mobile cellular subscriptions (per 100 people),1991,0.127066738,0.72
134133,Portugal,Access to electricity (% of population),1991,100.0,0.72
